"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESCCBUS","201212","355.265","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201213","4528.069","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201301","367.57","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201302","344.665","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201303","354.887","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201304","345.96","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201305","370.825","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201306","400.604","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201307","434.384","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201308","433.54","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201309","404.007","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201310","381.825","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201311","352.748","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201312","371.097","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201313","4562.113","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201401","388.511","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201402","356.051","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201403","364.974","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201404","349.59","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201405","374.179","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201406","404.058","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201407","427.981","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201408","428.557","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201409","409.607","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201410","385.635","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201411","355.686","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201412","368.736","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201413","4613.564","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201501","380.846","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201502","359.906","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201503","367.8","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201504","355.421","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201505","373.292","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201506","406.95","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201507","438.457","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201508","438.507","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201509","416.931","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201510","384.947","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201511","355.326","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201512","364.502","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201513","4642.884","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201601","376.721","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201602","352.977","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201603","360.782","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201604","348.178","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201605","369.987","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201606","410.679","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201607","443.691","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201608","460.684","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201609","421.358","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201610","385.429","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201611","358.464","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201612","375.907","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201613","4664.857","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201701","373.574","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201702","339.971","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201703","365.674","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201704","350.034","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201705","374.884","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201706","409.485","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201707","441.092","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201708","438.377","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201709","405.307","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201710","386.536","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201711","358.168","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201712","372.95","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201713","4616.053","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201801","392.125","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201802","350.363","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201803","368.866","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201804","352.567","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201805","386.155","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201806","416.302","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201807","448.752","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201808","460.102","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201809","416.378","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201810","396.247","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201811","358.202","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201812","368.489","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201813","4714.548","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201901","382.186","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201902","348.266","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201903","366.681","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201904","349.546","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201905","379.418","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201906","394.922","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201907","446.806","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201908","446.208","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201909","416.466","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201910","393.42","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201911","350.89","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201912","368.501","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201913","4643.311","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202001","374.679","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202002","351.486","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202003","355.223","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202004","311.876","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202005","321.749","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202006","373.93","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202007","433.691","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202008","419.87","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202009","386.306","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202010","370.093","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202011","334.023","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202012","359.817","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202013","4392.744","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202101","356.546","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202102","335.59","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202103","351.017","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202104","336.837","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202105","357.275","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202106","406.208","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202107","436.244","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202108","447.351","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202109","405.989","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202110","382.985","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202111","353.163","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202112","363.431","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202113","4532.636","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202201","383.171","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202202","346.884","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202203","368.014","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202204","354.249","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202205","379.988","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202206","409.507","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202207","451.461","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202208","457.805","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202209","418.07","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202210","376.088","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","202211","357.478","12","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"TNCCBUS","194913","2869.013","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195013","3059.238","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195113","2990.098","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195213","2946.255","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195313","2809.366","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195413","2776.988","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195513","2911.215","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195613","2987.107","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195713","2860.046","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195813","2992.542","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","195913","3137.35","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196013","3265.668","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196113","3337.136","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196213","3544.853","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196313","3608.867","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196413","3715.128","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196513","3965.629","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196613","4268.317","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196713","4693.022","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196813","4913.581","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","196913","5193.201","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197013","5438.013","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197113","5611.949","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197213","5819.727","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197301","781.219","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197302","743.513","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197303","610.433","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197304","477.253","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197305","406.198","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197306","355.129","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197307","336.186","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197308","346.197","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197309","350.281","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197310","394.231","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197311","512.839","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197312","626.158","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197313","5939.637","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197401","752.673","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197402","652.69","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197403","585.636","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197404","487.999","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197405","383.098","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197406","341.543","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197407","331.983","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197408","338.487","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197409","352.16","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197410","407.458","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197411","475.217","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197412","651.647","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197413","5760.593","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197501","677.146","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197502","648.129","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197503","593.167","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197504","542.687","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197505","383.551","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197506","341.262","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197507","334.217","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197508","339.454","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197509","353.808","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197510","378.455","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197511","433.834","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197512","631.473","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197513","5657.183","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197601","778.115","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197602","682.319","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197603","575.671","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197604","465.156","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197605","404.569","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197606","363.995","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197607","349.876","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197608","355.264","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197609","361.225","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197610","405.419","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197611","568.078","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197612","739.903","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197613","6049.589","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197701","849.464","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197702","729.368","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197703","558.715","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197704","453.029","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197705","388.911","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197706","367.283","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197707","365.651","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197708","369.543","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197709","369.503","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197710","411.071","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197711","478.29","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197712","671.366","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197713","6012.194","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197801","747.152","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197802","750.394","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197803","669.278","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197804","470.431","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197805","415.77","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197806","373.35","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197807","365.19","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197808","380.007","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197809","380.766","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197810","420.728","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197811","491.698","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197812","657.619","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197813","6122.382","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197901","814.248","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197902","804.095","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197903","653.389","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197904","511.203","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197905","415.054","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197906","369.016","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197907","356.766","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197908","366.849","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197909","367.536","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197910","414.823","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197911","505.524","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197912","641.586","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","197913","6220.089","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198001","719.012","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198002","712.515","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198003","633.369","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198004","481.257","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198005","392.072","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198006","364.01","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198007","353.674","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198008","355.953","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198009","371.864","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198010","422.767","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198011","518.688","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198012","686.326","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198013","6011.188","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198101","790.391","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198102","664.423","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198103","563.763","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198104","432.973","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198105","385.955","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198106","359.989","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198107","358.746","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198108","372.827","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198109","368.062","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198110","435.464","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198111","494.683","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198112","643.304","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198113","5870.377","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198201","779.982","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198202","696.331","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198203","612.965","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198204","518.9","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
"TNCCBUS","198205","387.235","13","End-Use Energy Consumed by the Commercial Sector","Trillion Btu"
