"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BMRCBUS","199904","32.055","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","199905","33.123","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","199906","32.055","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","199907","33.123","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","199908","33.123","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","199909","32.055","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","199910","33.123","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","199911","32.055","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","199912","33.123","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","199913","390","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200001","35.574","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200002","33.279","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200003","35.574","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200004","34.426","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200005","35.574","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200006","34.426","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200007","35.574","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200008","35.574","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200009","34.426","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200010","35.574","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200011","34.426","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200012","35.574","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200013","420","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200101","31.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200102","28.384","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200103","31.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200104","30.411","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200105","31.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200106","30.411","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200107","31.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200108","31.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200109","30.411","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200110","31.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200111","30.411","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200112","31.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200113","370","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200201","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200202","29.151","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200203","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200204","31.233","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200205","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200206","31.233","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200207","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200208","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200209","31.233","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200210","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200211","31.233","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200212","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200213","380","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200301","33.973","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200302","30.685","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200303","33.973","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200304","32.877","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200305","33.973","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200306","32.877","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200307","33.973","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200308","33.973","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200309","32.877","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200310","33.973","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200311","32.877","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200312","33.973","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200313","400","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200401","34.727","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200402","32.486","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200403","34.727","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200404","33.607","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200405","34.727","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200406","33.607","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200407","34.727","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200408","34.727","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200409","33.607","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200410","34.727","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200411","33.607","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200412","34.727","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200413","410","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200501","36.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200502","32.986","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200503","36.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200504","35.342","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200505","36.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200506","35.342","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200507","36.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200508","36.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200509","35.342","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200510","36.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200511","35.342","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200512","36.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200513","430","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200601","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200602","29.151","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200603","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200604","31.233","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200605","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200606","31.233","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200607","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200608","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200609","31.233","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200610","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200611","31.233","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200612","32.274","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200613","380","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200701","35.671","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200702","32.219","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200703","35.671","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200704","34.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200705","35.671","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200706","34.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200707","35.671","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200708","35.671","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200709","34.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200710","35.671","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200711","34.521","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200712","35.671","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200713","420","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200801","39.809","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200802","37.24","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200803","39.809","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200804","38.525","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200805","39.809","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200806","38.525","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200807","39.809","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200808","39.809","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200809","38.525","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200810","39.809","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200811","38.525","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200812","39.809","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200813","470","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200901","42.805","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200902","38.663","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200903","42.805","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200904","41.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200905","42.805","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200906","41.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200907","42.805","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200908","42.805","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200909","41.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200910","42.805","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200911","41.425","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200912","42.805","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","200913","504","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201001","45.908","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201002","41.465","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201003","45.908","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201004","44.427","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201005","45.908","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201006","44.427","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201007","45.908","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201008","45.908","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201009","44.427","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201010","45.908","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201011","44.427","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201012","45.908","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201013","540.526","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201101","44.526","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201102","40.217","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201103","44.526","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201104","43.09","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201105","44.526","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201106","43.09","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201107","44.526","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201108","44.526","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201109","43.09","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201110","44.526","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201111","43.09","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201112","44.526","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201113","524.264","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201201","37.106","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201202","34.712","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201203","37.106","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201204","35.909","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201205","37.106","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201206","35.909","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201207","37.106","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201208","37.106","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201209","35.909","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201210","37.106","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201211","35.909","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201212","37.106","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201213","438.095","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201301","48.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201302","43.853","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201303","48.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201304","46.985","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201305","48.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201306","46.985","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201307","48.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201308","48.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201309","46.985","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201310","48.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201311","46.985","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201312","48.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201313","571.655","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201401","49.136","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201402","44.381","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201403","49.136","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201404","47.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201405","49.136","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201406","47.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201407","49.136","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201408","49.136","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201409","47.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201410","49.136","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201411","47.551","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201412","49.136","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201413","578.535","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201501","43.547","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201502","39.333","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201503","43.547","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201504","42.143","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201505","43.547","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201506","42.143","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201507","43.547","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201508","43.547","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201509","42.143","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201510","43.547","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201511","42.143","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201512","43.547","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201513","512.736","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201601","37.662","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201602","35.232","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201603","37.662","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201604","36.447","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201605","37.662","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201606","36.447","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201607","37.662","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201608","37.662","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201609","36.447","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201610","37.662","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201611","36.447","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201612","37.662","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201613","444.654","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201701","36.486","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201702","32.955","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201703","36.486","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201704","35.309","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201705","36.486","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201706","35.309","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201707","36.486","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201708","36.486","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201709","35.309","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201710","36.486","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201711","35.309","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201712","36.486","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201713","429.592","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201801","44.579","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201802","40.265","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201803","44.579","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201804","43.141","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201805","44.579","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201806","43.141","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201807","44.579","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201808","44.579","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201809","43.141","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201810","44.579","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201811","43.141","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201812","44.579","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201813","524.877","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201901","46.333","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201902","41.849","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201903","46.333","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201904","44.838","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201905","46.333","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201906","44.838","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201907","46.333","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201908","46.333","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201909","44.838","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201910","46.333","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201911","44.838","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201912","46.333","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","201913","545.53","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202001","37.334","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202002","34.925","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202003","37.334","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202004","36.129","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202005","37.334","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202006","36.129","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202007","37.334","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202008","37.334","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202009","36.129","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202010","37.334","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202011","36.129","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202012","37.334","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202013","440.779","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202101","39.389","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202102","35.578","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202103","39.389","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202104","38.119","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202105","39.389","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202106","38.119","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202107","39.389","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202108","39.389","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202109","38.119","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202110","39.389","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202111","38.119","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202112","39.389","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202113","463.779","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
"BMRCBUS","202201","41.084","7","Biomass Energy Consumed by the Residential Sector","Trillion Btu"
